AKZKG2Z7CNV27,2.626124121152291,0.7036092157038186,134
A1AAOIZQ5JNUVL,2.4438109341364656,0.9183150443276424,25
A3OJ5D1THAJKYY,2.4437954313833488,0.9183102861036501,25
A3JUM0WSKPN0NT,2.443789051197433,0.9183083278480116,25
A1CYNZMKTXO222,2.4435662923914903,0.9182399570052991,25
A2WNN1DQVL4LH5,2.346219036678123,0.8580633200547495,29
A3ARC3UIY3Z1KQ,2.2330319998879524,0.9017007069569797,20
A37BNU9KEYV2UC,2.230330548607383,0.9008133916765612,20
A1FEP94TP15RG0,2.0979872507089996,0.8573440789664388,20
A2V2GS1VOYGP2Y,2.0746282703718752,0.8860139547954764,17
A31MZR41SM9JU5,2.07462691333841,0.8860134852941185,17
A1T2WKMLGSO507,2.039450963836213,0.8381173240089165,20
A1RUS8VOWCIC28,2.0025300957690946,0.8610696982631405,17
AAJAN7GE1QUUG,1.9167008613257819,0.8595455395541574,15
A3C90IMAT0PH0T,1.8896170184639796,0.8660195244270126,14
A2OLJKXJBAYBTY,1.8895103702378535,0.8659801425034122,14
AFBAML6LS05KB,1.8895103587607196,0.865980138265258,14
A3T8J075H85W5A,1.8895103346769597,0.8659801293718632,14
A1TDGLDUNPABKI,1.8895103302731313,0.8659801277456642,14
A2XPZJEV1JP19U,1.8894951269719265,0.8659745136321596,14
A2VQWV1HMW99AS,1.889459574060856,0.865961385030978,14
A2S2RFBCSQBL4W,1.889451285549019,0.8659583243374083,14
A3UFRBCC1CSCSJ,1.8894403808605058,0.8659542975699175,14
A3HZZYLFH0R397,1.88941612154201,0.8659453393465855,14
A13Q406RQU44OP,1.8893604895853964,0.8659247961688441,14
A2RFDK0V0RR7HF,1.8893443561014431,0.8659188385673393,14
A1P6S7F4MD476C,1.8893066506307448,0.8659049150918131,14
A2ASEKR0NI5EK5,1.889305999766047,0.8659046747474143,14
A240JPZ4EINMDJ,1.88621255101467,0.8647623588663726,14
APZ7L50ZMS3EI,1.8653638519215399,0.8266334274502467,16
A3J5FVO3TJL6VZ,1.8401796324109634,0.7472690394674254,23
A2Q5YDEQBRBZMK,1.8398364201266058,0.831822552519469,15
A3D7FUBG14QWKX,1.8296376414390791,0.7233778165955324,26
A3JLECMNWC4LDY,1.80865618847092,0.6433709499384731,44
A14VQRIH3FDX5K,1.795238641245495,0.7490292752111232,21
A386OP2O7Z5Y5L,1.7862277148214598,0.7862342102824952,17
A21J6NI4JKSOK2,1.7438501622634346,0.8481188669718718,12
A1CVPBZYFSVIAQ,1.7437984408925062,0.8480987022965817,12
A15ASTBZBU7AXD,1.739641568792693,0.6848705034656309,28
A1ODU9IV6O87IB,1.7187645431865741,0.6957782402493371,25
A3TJPSWY2HE4BS,1.7186830703475893,0.6957532339801752,25
A2BYMZ09DS2T0B,1.7012588326358296,0.746028923758813,18
AJSQODVTPYBKP,1.6624288011228032,0.8372523974274138,11
A2EG5ZEK4S4E7F,1.6624287951251575,0.8372523950137836,11
A3NKQ6NPDL9J7Q,1.6624287928356036,0.8372523940923993,11
A3HTMUB72A5P79,1.6624218344734536,0.837249593841472,11
A4V3R95M69Z1B,1.6624079428283411,0.8372440034322253,11
A27MOT4ZIUAKIW,1.6623949221249885,0.8372387635157263,11
A3E5PHPXUU0T58,1.6623881637458646,0.8372360437438893,11
A4JYAW6LTDZ4Q,1.652161381559678,0.7942840800444383,13
A2W3KOTHFGVNMT,1.6318866254814524,0.732835858005365,17
AJXA1LEPPNFW4,1.57556678903304,0.8253042185576493,10
ACVW32PGY0RH5,1.5731426350468074,0.7815649107621584,12
ABCNNP742AV30,1.5707136015742478,0.7347570135905823,15
A366K8ZPVIM9OW,1.5698894015808758,0.7014128077569308,18
APA1GLNHF6K9H,1.5698172495311888,0.7013883032417422,18
A1R0Z1BJGWRH8E,1.529555755929716,0.7837803504173486,11
A8DR6JIHBM6K5,1.505442379841283,0.6026206838267993,31
A2VUD4SPJO4V33,1.4891161346014186,0.5304801751339926,60
AS9BM0ZQOXMCY,1.4852766313044217,0.765961119812017,11
A1FSZILKM1W3NN,1.4852395555988698,0.7659461994504997,11
A3S88SC5W0MC5H,1.4777631027300673,0.810026193754476,9
ALDMJXA99NXEB,1.4777170781820428,0.810006205547237,9
A36U7NO5WC37HO,1.477717074011871,0.8100062037361543,9
A25W56ML0PB3SM,1.4777073548091,0.8100019827400224,9
A24B9YQ1YWFHLF,1.477683124402895,0.8099914596083132,9
A1H7CKOA2DQJU0,1.4776795423405704,0.809989903938412,9
A1NSZ5JUXSJZ8C,1.4776645656150325,0.8099833996291538,9
A1FK9YLS9IEQGO,1.4359847875264005,0.7670940026695526,10
ATXHMAP3ED09F,1.417198768181929,0.6793882413810838,15
AF3BYMPWKWO8F,1.4045046448309857,0.6226207893004914,21
A36EANE2RDJQ8K,1.4024993386295088,0.7150359962941629,12
A1ZKYELIGGB3K9,1.3966640278114562,0.7303007848450976,11
A2WS6FMF750EI9,1.3898433529515537,0.5591580886721821,34
A33ZYFE8XMKKR1,1.3834691135845893,0.5573652292230585,34
A16O0S1QROXGJM,1.3793898816188719,0.6022778670738343,23
A1EL9U1B1PJYF5,1.3721907002431755,0.7927527335655229,8
A2429SSTK8K5US,1.3719255927055738,0.7926320779255231,8
A1GCJGSIFEZF2X,1.3719239556595615,0.7926313328737751,8
A1ADBFXP4CFNRA,1.3718791186071453,0.7926109266518172,8
A2NIWOK7H2EWRR,1.3718791023164714,0.792610919237612,8
A2TOO8WCGY5VFG,1.3718547068984712,0.7925998164044052,8
A101HSNF12PR4Y,1.3718251952073695,0.7925863850549628,8
AZG3HY4YMNDBB,1.3558971479647306,0.7853372183530551,8
A21Z0377YERLCH,1.3518295017997022,0.5993794488578877,22
A1SB8CXAUIKT8X,1.3471979604450395,0.6437436028757726,16
ATZ0P4653KL13,1.3352555397172463,0.6613108087166829,14
A21D8LH2CD2EIZ,1.3331474346444965,0.6605323500781053,14
A12KIEG8N4UJD6,1.333147417204948,0.6605323436382142,14
A3BO53PLZP6JHR,1.3220095385548631,0.7699143026623201,8
A3KLC58UPARUHW,1.3171028101678897,0.6817423454026951,12
A3S76TKGIJ8031,1.2861244965731666,0.7267986045809035,9
AQ5JDBXICB18J,1.2843989522195192,0.6549303702128395,13
A2APHQA8UQTV0,1.2636615804179248,0.6767766625587016,11
AXV5CT7AG4SYO,1.2636364465945529,0.6240023414257079,15
A1ZBQ5QL976804,1.263390746842355,0.623913723972197,15
A1JE5UZ4S352NV,1.25561494785258,0.7720649855229035,7
A36FE90RTAFJJD,1.2548714772481282,0.7717074517382072,7
AFUUB7EOXJ42I,1.254858511616589,0.7717012165874326,7
A3KPT4FF3J91W4,1.254813012478296,0.7716793361270392,7
AW7JE3I8B72PS,1.2548130073862,0.7716793336782588,7
A1W66FBLS1VXTE,1.2548130067812564,0.7716793333873423,7
A7MHWORF8251S,1.2548129972010755,0.7716793287802491,7
A3TTIGRDKH9T6O,1.2548103439345397,0.7716780528287581,7
A2A4V2TRW08GC4,1.2548066936663773,0.7716762974208329,7
A2F1K346NIUSY1,1.2548023303274585,0.7716741990983595,7
AH5NKAG8839T8,1.2547976057882724,0.7716719270752748,7
A3759QIB6KMQZ2,1.2547947603496148,0.7716705587085279,7
AZ80XGWSRV879,1.2547901753865998,0.7716683538073931,7
A12BWPJGMPOO3Y,1.2547861880073943,0.7716664362833245,7
A16MB0H009K4L9,1.2547803960874664,0.7716636509586055,7
A2LUMWYGAOS4ZR,1.240312734266286,0.6262513384704086,14
A4JSQFCKVKX2A,1.2392079723822607,0.5258016719557707,31
A3G7M77IKGD1B7,1.2356940117764699,0.604387601358099,16
A2MEE3BSR6USC2,1.2319308389490415,0.6485362429230966,12
A3LOIAZYY3U9V9,1.2318396212048428,0.6485006797475769,12
A2ARL5R5P6EL7D,1.2317741705475531,0.6484751624183168,12
A11NFERETUWA8Z,1.2252048228852452,0.6101410631910257,15
A3PC3MU9CQCGSF,1.2027866742090163,0.7466599560548054,7
A2GDBBZMMBX1L,1.1984085564525457,0.591227471570434,16
A3E3YJO2V3YZUM,1.1902972520087312,0.6851813610505758,9
A1LQ1KQU70QGA,1.1852540965616012,0.5707817069799117,18
A17TI3YHQNX46O,1.175178113772932,0.6411682960824231,11
A3N5SKXEA0NN57,1.1723872464120708,0.701818262919225,8
AAFRCVB8XENT1,1.1608192749728286,0.6081031657183062,13
A2IYLMDQGBB4VG,1.1543902195040703,0.4589988461776868,52
A2DHA9BIS3NB2H,1.1529256525097467,0.5412310975969993,21
A2344608CT2821,1.1528056648645308,0.5411922797395851,21
A11IDK9L74LPT1,1.1464739722021695,0.615219067869221,12
A20OQMLRFNZADL,1.1434863121387617,0.454902871878185,53
A1U2VI8HX5ZXC1,1.140467157038359,0.6128771833613119,12
AGKSJ70C1ZBQD,1.1341737879558949,0.5870574763081815,14
A1HOLE9R6WPT85,1.1308599708391969,0.623333363354662,11
A3LIF253SVDRMW,1.1243188988793122,0.7460274511076417,6
A3NJAYJZTCKWG,1.1242906145390164,0.7460129158320485,6
A3ADT55I2B26WG,1.1242906114271005,0.7460129142328401,6
A2GDBQDUTOHDZ8,1.1242906082947437,0.7460129126231271,6
A324E9YJGBGN05,1.124290608212367,0.7460129125807939,6
